,id,year,week,inventory_doc,material,designation,type,unit,division,store,supplier,theoritical_quantity,entred_quantity,deviation,deviation_cost,dev,date_catchment,corrected_by,catchment,delete,refecrence_inventory,inventory_number,Tys,company,currency,rate,deviation_cost_euro,week_date_cpt,year_date_cpt
435,2730292,2022,39,100791030,IS0007021S,ASNE0062D1S4BF0A,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
436,2730339,2022,39,100791048,IS0007023S,ASNE0062D2D4AD0A,CA,U,2010,2001,,2.00,2.00,0.00,0.00,EUR,2022-07-05,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
437,2730365,2022,39,100791030,IS0007024S,ASNE0062D3S4BA0A,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
438,2730373,2022,39,100791049,IS0007025S,ASNE0062D3S4BJ0B,CA,U,2010,2001,,1.00,1.00,0.00,0.00,EUR,2022-07-05,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
439,2730398,2022,39,100791050,IS0007026S,ASNE0062E1S4BA0A,CA,U,2010,2001,,2.00,2.00,0.00,0.00,EUR,2022-07-05,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
440,2730421,2022,39,100791030,IS0007027S,ASNE0062E1S4BJ0A,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
441,2730440,2022,39,100791030,IS0007028S,ASNE0062E2D4AC0A,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
442,2730455,2022,39,100791030,IS0007029S,ASNE0062E2D4AC5B,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
443,2730478,2022,39,100791030,IS0007031S,ASNE0063015AA,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
444,2730496,2022,39,100791030,IS0007032S,ASNE0064178A50,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
445,2730546,2022,39,100791030,IS0007034S,ASNE006418450,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
446,2730584,2022,39,100768526,IS0007035S,ASNE006478A50,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-15,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
447,2730645,2022,39,100791030,IS0007037S,ASNE00648650,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
448,2730692,2022,39,100791030,IS0007042S,ASNE0072RB591K2J,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
449,2730788,2022,39,100791030,IS0007047S,ASNE0072RB594U7J,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
450,2730994,2022,39,100791030,IS0007056S,ASNE0078S20A,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
451,2731082,2022,39,100785555,IS0007059S,ASNE00800114C,CA,U,2010,2001,,19.00,19.00,0.00,0.00,EUR,2022-06-24,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
452,2731206,2022,39,100785556,IS0007064S,ASNE00800208C,CA,U,2010,2001,,24.00,24.00,0.00,0.00,EUR,2022-06-24,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
453,2731279,2022,39,100766029,IS0007066S,ASNE00800212C,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
454,2731308,2022,39,100785557,IS0007067S,ASNE00800214C,CA,U,2010,2001,,4.00,4.00,0.00,0.00,EUR,2022-06-24,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
455,2731441,2022,39,100791030,IS0007078S,ASNE008910125,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
456,2731458,2022,39,100791030,IS0007079S,ASNE008910160,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
457,2731706,2022,39,100791030,IS0007105S,ASNE010601A05A0,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
458,2731718,2022,39,100791030,IS0007106S,ASNE010806A05A0,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
459,2731740,2022,39,100775823,IS0007107S,ASNE012602A,CA,M,2010,2001,,1382.40,1382.40,0.00,0.00,EUR,2022-06-21,L0025830,X,,QTY_GAP,,1,LFR1,EUR,1.0,0.0,25,2022
460,2731770,2022,39,100775845,IS0007109S,ASNE012603A,CA,M,2010,2001,,15.60,15.60,0.00,0.00,EUR,2022-06-21,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
461,2731833,2022,39,100791051,IS0007113S,ASNE012605B,CA,M,2010,2001,,26.40,250.80,224.40,0.00,EUR,2022-07-05,,X,,QTY_GAP,,1,LFR1,EUR,1.0,0.0,27,2022
462,2731910,2022,39,100791052,IS0007117S,ASNE012608L,CA,M,2010,2001,,3.60,3.60,0.00,0.00,EUR,2022-07-05,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
463,2731922,2022,39,100785558,IS0007118S,ASNE012609B,CA,M,2010,2001,,20.40,20.40,0.00,0.00,EUR,2022-06-24,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
464,2732120,2022,39,100790348,IS0007124S,ASNE016010H,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
465,2732121,2022,39,100790348,IS0007124S,ASNE016010H,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
466,2732122,2022,39,100790348,IS0007124S,ASNE016010H,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
467,2732195,2022,39,100790348,IS0007124S,ASNE016010H,CA,U,2010,2001,,5000.00,5000.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
468,2732213,2022,39,100775857,IS0007124S,ASNE016010H,CA,U,2010,2001,,1066.00,1129.00,63.00,15.98,EUR,2022-06-21,L0025830,X,,QTY_GAP,,1,LFR1,EUR,1.0,15.98,25,2022
469,2732316,2022,39,100775858,IS0007125S,ASNE016011H,CA,U,2010,2001,,2530.00,2549.00,19.00,6.94,EUR,2022-06-21,L0025830,X,,,,1,LFR1,EUR,1.0,6.94,25,2022
470,2732352,2022,39,100790348,IS0007126S,ASNE016012H,CA,U,2010,2001,,270.00,270.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
471,2732399,2022,39,100791053,IS0007127S,ASNE016013H,CA,U,2010,2001,,81.00,81.00,0.00,0.00,EUR,2022-07-05,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
472,2732503,2022,39,100791054,IS0007132S,ASNE0163D0100X,CA,U,2010,2001,,4.00,4.00,0.00,0.00,EUR,2022-07-05,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
473,2732550,2022,39,100791055,IS0007133S,ASNE0163D02C00X,CA,U,2010,2001,,8.00,8.00,0.00,0.00,EUR,2022-07-05,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
474,2733092,2022,39,100791030,IS0007166S,ASNE0163E320DX,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
475,2733267,2022,39,100791030,IS0007177S,ASNE0165D15A00X,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
476,2733424,2022,39,100775859,IS0007186S,ASNE0170FA2200,CA,U,2010,2001,,8158.00,8125.00,-33.00,5.58,EUR,2022-06-21,L0025830,X,,,,1,LFR1,EUR,1.0,5.58,25,2022
477,2733545,2022,39,100790348,IS0007188S,ASNE0171LA1202,CA,U,2010,2001,,55.00,55.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
478,2733597,2022,39,100790348,IS0007189S,ASNE0171LA1600,CA,U,2010,2001,,135.00,135.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
479,2733696,2022,39,100790348,IS0007191S,ASNE0171LA2000,CA,U,2010,2001,,520.00,520.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
480,2733765,2022,39,100788355,IS0007192S,ASNE0173S07,CA,U,2010,2001,,26.00,26.00,0.00,0.00,EUR,2022-06-28,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
481,2733804,2022,39,100791030,IS0007194S,ASNE0175B01E00_DRI,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
482,2733840,2022,39,100791030,IS0007196S,ASNE017803,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
483,2733858,2022,39,100785969,IS0007197S,ASNE017804,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-27,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
484,2733924,2022,39,100788356,IS0007202S,ASNE0186R12S1201F,CA,U,2010,2001,,4.00,4.00,0.00,0.00,EUR,2022-06-28,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
485,2734040,2022,39,100791030,IS0007206S,ASNE0186R20S4101F,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
486,2734153,2022,39,100790348,IS0007211S,ASNE01990214K,CA,U,2010,2001,,69.00,69.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
487,2734195,2022,39,100791056,IS0007213S,ASNE01990222K,CA,U,2010,2001,,2.00,2.00,0.00,0.00,EUR,2022-07-05,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
488,2734226,2022,39,100791057,IS0007214S,ASNE020101,CA,U,2010,2001,,30.00,30.00,0.00,0.00,EUR,2022-07-05,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
489,2734247,2022,39,100785970,IS0007215S,ASNE020102,CA,U,2010,2001,,13.00,13.00,0.00,0.00,EUR,2022-06-27,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
490,2734342,2022,39,100785971,IS0007221S,ASNE0217XXX030A,CA,U,2010,2001,,1.00,1.00,0.00,0.00,EUR,2022-06-27,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
491,2734371,2022,39,100768527,IS0007222S,ASNE0218UUV001A,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-15,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
492,2734383,2022,39,100791058,IS0007223S,ASNE0218UUX003A,CA,U,2010,2001,,11.00,11.00,0.00,0.00,EUR,2022-07-05,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
493,2734413,2022,39,100788357,IS0007224S,ASNE0219AS,CA,U,2010,2001,,21.00,21.00,0.00,0.00,EUR,2022-06-28,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
494,2734452,2022,39,100785972,IS0007225S,ASNE022202SB,CA,U,2010,2001,,18.00,18.00,0.00,0.00,EUR,2022-06-27,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
495,2734468,2022,39,100791059,IS0007226S,ASNE022401,CA,U,2010,2001,,2.00,2.00,0.00,0.00,EUR,2022-07-05,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
496,2734495,2022,39,100791030,IS0007228S,ASNE022502,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
497,2734517,2022,39,100766029,IS0007230S,ASNE0237E09P03A,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
498,2734546,2022,39,100790348,IS0007231S,ASNE0237E09S01A,CA,U,2010,2001,,360.00,360.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
499,2734597,2022,39,100790348,IS0007232S,ASNE0237E09S03A1,CA,U,2010,2001,,81.00,81.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
500,2734658,2022,39,100790348,IS0007235S,ASNE0237E15S03A,CA,U,2010,2001,,80.00,80.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
501,2734696,2022,39,100766029,IS0007238S,ASNE0237E25P03A1,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
502,2734825,2022,39,100790348,IS0007244S,ASNE0239D5A,CA,U,2010,2001,,47.00,47.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
503,2734914,2022,39,100791030,IS0007247S,ASNE024428A0,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
504,2734959,2022,39,100768528,IS0007248S,ASNE0245115B0,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-15,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
505,2735020,2022,39,100787766,IS0007249S,ASNE024528A0,CA,U,2010,2001,,2.00,2.00,0.00,0.00,EUR,2022-06-27,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
506,2735114,2022,39,100787767,IS0007251S,ASNE024628A0,CA,U,2010,2001,,18.00,18.00,0.00,0.00,EUR,2022-06-27,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
507,2735157,2022,39,100787768,IS0007252S,ASNE0247A0S,CA,U,2010,2001,,15.00,15.00,0.00,0.00,EUR,2022-06-27,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
508,2735302,2022,39,100791060,IS0007257S,ASNE0248A14H9T250,CA,U,2010,2001,,50.00,50.00,0.00,0.00,EUR,2022-07-05,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
509,2735373,2022,39,100791030,IS0007258S,ASNE0248A24H22T,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
510,2735374,2022,39,100791030,IS0007258S,ASNE0248A24H22T,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
511,2735375,2022,39,100791030,IS0007258S,ASNE0248A24H22T,CA,U,2010,2001,,2500.00,2500.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
512,2735376,2022,39,100791030,IS0007258S,ASNE0248A24H22T,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
513,2735377,2022,39,100791030,IS0007258S,ASNE0248A24H22T,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
514,2735611,2022,39,100791030,IS0007262S,ASNE0248A26H22T,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
515,2735635,2022,39,100791030,IS0007262S,ASNE0248A26H22T,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
516,2735636,2022,39,100791030,IS0007262S,ASNE0248A26H22T,CA,U,2010,2001,,2500.00,2500.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
517,2735637,2022,39,100791030,IS0007262S,ASNE0248A26H22T,CA,U,2010,2001,,2500.00,2500.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
518,2735638,2022,39,100791030,IS0007262S,ASNE0248A26H22T,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
519,2735951,2022,39,100791030,IS0007267S,ASNE0248B26H4T,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
520,2735952,2022,39,100791030,IS0007267S,ASNE0248B26H4T,CA,U,2010,2001,,2500.00,2500.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
521,2735986,2022,39,100791030,IS0007268S,ASNE0248B26H9T,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
522,2735987,2022,39,100791030,IS0007268S,ASNE0248B26H9T,CA,U,2010,2001,,2500.00,2500.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
523,2736099,2022,39,100787769,IS0007270S,ASNE0250A0S,CA,U,2010,2001,,17.00,17.00,0.00,0.00,EUR,2022-06-27,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
524,2736150,2022,39,100790348,IS0007271S,ASNE0250B0S,CA,U,2010,2001,,28.00,28.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
525,2736225,2022,39,100790348,IS0007273S,ASNE0251A0S,CA,U,2010,2001,,34.00,34.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
526,2736306,2022,39,100790348,IS0007277S,ASNE0252DK2002,CA,U,2010,2001,,878.00,878.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
527,2736362,2022,39,100775917,IS0007280S,ASNE0260BF20,CA,M,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-22,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
528,2736430,2022,39,100790913,IS0007284S,ASNE0260BF24,CA,M,2010,2001,,4449.00,4449.00,0.00,0.00,EUR,2022-07-01,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
529,2736448,2022,39,100766029,IS0007286S,ASNE0276AN0N040,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
530,2736466,2022,39,100791030,IS0007287S,ASNE0276AN0N046,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
531,2736478,2022,39,100791030,IS0007288S,ASNE0276AN0N070,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
532,2736489,2022,39,100791030,IS0007289S,ASNE0276AN0N081,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
533,2736506,2022,39,100791030,IS0007290S,ASNE0276AN0N082,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
534,2736522,2022,39,100791030,IS0007291S,ASNE0276AN0N119,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
535,2736536,2022,39,100791030,IS0007292S,ASNE0276AN0N132,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
536,2736553,2022,39,100791030,IS0007293S,ASNE0276AN0N135,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
537,2736563,2022,39,100791030,IS0007294S,ASNE0276AN0N136,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
538,2736577,2022,39,100791030,IS0007295S,ASNE0276AN0N137,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
539,2736587,2022,39,100791030,IS0007296S,ASNE0276AN0N138,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
540,2736597,2022,39,100791030,IS0007297S,ASNE0276AN0N146,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
541,2736615,2022,39,100791030,IS0007298S,ASNE0276AN0N147,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
542,2736629,2022,39,100791030,IS0007299S,ASNE0276AN0N148,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
543,2736646,2022,39,100791030,IS0007300S,ASNE0276AN0N149,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
544,2736658,2022,39,100791030,IS0007301S,ASNE0276AN0P116,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
545,2736674,2022,39,100791030,IS0007302S,ASNE0276AP0P111,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
546,2736684,2022,39,100766029,IS0007303S,ASNE0276AR0N034,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
547,2736703,2022,39,100791030,IS0007304S,ASNE0276BN3FN083,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
548,2736716,2022,39,100791030,IS0007305S,ASNE0276BN3FN118,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
549,2736724,2022,39,100791061,IS0007306S,ASNE0276BN3FN142,CA,U,2010,2001,,1.00,1.00,0.00,0.00,EUR,2022-07-05,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
550,2736742,2022,39,100766029,IS0007307S,ASNE0276CC4FN019,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
551,2736759,2022,39,100791030,IS0007308S,ASNE0276CC4FN023,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
552,2736771,2022,39,100791030,IS0007309S,ASNE0276CC4FN024,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
553,2736785,2022,39,100791030,IS0007310S,ASNE0276CC4FN065,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
554,2736799,2022,39,100791030,IS0007311S,ASNE0276CC4FN133,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
555,2736813,2022,39,100791030,IS0007312S,ASNE0276CC4FN140,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
556,2736825,2022,39,100791030,IS0007313S,ASNE0276CC4FN143,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
557,2736839,2022,39,100791030,IS0007314S,ASNE0276CC4FP139,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
558,2736858,2022,39,100791030,IS0007315S,ASNE0276CN3FN019,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
559,2736872,2022,39,100791030,IS0007316S,ASNE0276CN3FN021,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
560,2736889,2022,39,100791030,IS0007317S,ASNE0276CN3FN023,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
561,2736906,2022,39,100791030,IS0007318S,ASNE0276CN3FN024,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
562,2736919,2022,39,100791030,IS0007319S,ASNE0276CN3FN025,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
563,2736932,2022,39,100791030,IS0007320S,ASNE0276CN3FN029,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
564,2736944,2022,39,100791030,IS0007321S,ASNE0276CN3FN031,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
